Título,Data,URL,Conteudo
Linha de crédito do Governo de MT incentiva projetos de energia renovável nas empresas,13/06/2023,https://uniaobrasil.org.br/blog/2023/06/13/linha-de-credito-do-governo-de-mt-incentiva-projetos-de-energia-renovavel-nas-empresas/,"Programa permite financiar aquisição e instalação dos componentes para a geração de energia solar de R$20 mil até R$1 milhãoA energia solar tem se tornado uma opção cada vez mais atrativa para empresas que buscam uma fonte de energia renovável, além de gerar economia nos custos de produção gerando um crescimento sustentável. Com o intuito de incentivar cada vez mais a utilização de energia limpa em Mato Grosso, o governo estadual, administrado por Mauro Mendes (União Brasil), lançou uma linha de crédito que dá suporte a projetos que visam a instalação de energia solar nas empresas. Destinado ao microempreendedor individual (MEI), micro e pequena empresa, o programa permite financiar aquisição e instalação dos componentes para a geração de energia solar de R$20 mil até R$1 milhão. As taxas de juros variam de 1% até 1,20% ao mês, de acordo com a linha de crédito escolhida, com bônus de adimplência de 30% para pagamento em dia na fase de amortização, e pode ser financiado em até 72 vezes.Para o presidente interino da Desenvolve MT, Willian Moraes, o governo de Mato Grosso reforça seu compromisso em colaborar para promover mudanças em uma agenda global, que priorize o baixo impacto ambiental, fomentando o consumo de energia renovável, oferecendo acesso aos pequenos negócios.“Financiar projetos de energia solar é mais um passo importante para impulsionar o desenvolvimento sustentável no estado, trazendo economia, aumentando a competitividade e a capacidade de reinvestimentos nas empresas”, explica.Após a aprovação do crédito, é necessário apresentar o projeto de instalação de energia solar aprovado pela companhia de energia do Estado. A agência, como signatária dos Objetivos de Desenvolvimento Sustentável (ODS) das Organizações das Nações Unidas (ONU), tem como foco proporcionar financiamentos que estejam em sintonia com os ODS 07, neste caso, para melhoria da eficiência energética nas empresas.| Com informações do Governo de Mato Grosso"
Câmara lançará Frente Parlamentar de Proteção às Pessoas Autistas no próximo dia 30,25/05/2023,https://uniaobrasil.org.br/blog/2023/05/25/camara-lancara-frente-parlamentar-de-protecao-as-pessoas-autistas-no-proximo-dia-30/,"Evento será a partir das 17h, no plenário 13 do anexo II e haverá transmissão, ao vivo, pelos canais da Câmara dos DeputadosA Frente Parlamentar, proposta e presidida pelo deputado federal Felipe Becari (União/SP), reúne o apoio de 210 deputados e visa o aprimoramento da legislação relacionada à defesa dos direitos das pessoas autistas.Confirmaram participação no evento: Anna Paula Feminella, secretária Nacional dos Direitos da Pessoa com Deficiência; Marcos da Costa, secretário da Pessoa com Deficiência do Estado de São Paulo; Silvia Grecco, secretária municipal da Pessoa com Deficiência da Cidade de São Paulo; Nayara Barbalho, coordenadora de Políticas Públicas para Autismo no Estado do Pará, o conselheiro Mário Goulart Maia, do Conselho Nacional de Justiça (CNJ) além de deputados federais que compõem a Frente Parlamentar.A sociedade civil estará representada e terá voz para apresentar suas prioridades na agenda legislativa e em políticas públicas da Saúde, da Educação e das pessoas com deficiência. Estão confirmadas as presenças de autistas, pais, mães, ativistas e de institutos, dentre eles: RioTeAma, Olga Kos, Jô Clemente, HFC Saúde de Piracicaba, ABRAAC, Amai Azul, Lagarta vira Pupa, Você nunca andará sozinho e Ninar; também pelas Comissões Direitos da Pessoa com Autismo da OAB/DF e CFOAB.AUDIÊNCIA PÚBLICAPrecederá o lançamento da Frente Parlamentar uma Audiência Pública aprovada pela Comissão de Defesa dos Direitos das Pessoas com Deficiência da Câmara dos Deputados. Ocorrerá a partir das 16h e será um momento com mesa oficial composta por representantes dos ministérios da Educação e da Saúde e, pela sociedade civil, Emerson Damasceno, presidente da Comissão Especial de Defesa dos Direitos da Pessoa com Autismo da Ordem dos Advogados do Brasil (OAB) e Fernando Cotta, presidente de honra do Movimento Orgulho Autista Brasil (MOAB). Também, haverá transmissão, ao vivo, pelos canais da Câmara dos Deputados.Mais informações: (61) 3215-5476"
Arthur Maia (União-BA) é eleito presidente da CPMI do 8 de Janeiro,25/05/2023,https://uniaobrasil.org.br/blog/2023/05/25/arthur-maia-uniao-ba-e-eleito-presidente-da-cpmi-do-8-de-janeiro/,"Senadores Davi Alcolumbre (União-AP) e Soraya Thronicke (União-MS) também integram o colegiado como membros titularesO deputado federal Arthur Maia (União-BA) foi eleito presidente da Comissão Parlamentar Mista de Inquérito do 8 de Janeiro, nesta quinta-feira (25). Os senadores Davi Alcolumbre (União-AP) e Soraya Thronicke (União-MS) também integram o colegiado como membros titulares. Os senadores Sergio Moro (União-PR) e Professora Dorinha (União-TO) e o deputado federal Felipe Francischini (União-PR) são suplentes.“É um momento de grande importância para o Congresso Nacional e para o Brasil. Nós temos que fazer aqui uma investigação do que de fato aconteceu no 8 de janeiro. Esta comissão estará prestando um trabalho à democracia. O debate aqui será democrático e transparente”, ressaltou Maia.A CPMI investigará os atos antidemocráticos ocorridos em Brasília, onde vândalos invadiram e depredaram o Congresso Nacional, o Palácio do Planalto e o Supremo Tribunal Federal. O colegiado reúne 32 parlamentares titulares, sendo 16 senadores e 16 deputados, com igual número de suplentes, e terá até 180 dias para concluir as investigações.Foto: Sidney Lins Jr."
ACM Neto é o novo presidente do Instituto Índigo: “Vamos furar a bolha e promover um debate extenso sobre o futuro que queremos para o país”,10/05/2023,https://uniaobrasil.org.br/blog/2023/05/10/acm-neto-e-o-novo-presidente-do-instituto-indigo-vamos-furar-a-bolha-e-promover-um-debate-extenso-sobre-o-futuro-que-queremos-para-o-pais/,"Durante cerimônia de posse, ex-prefeito de Salvador detalhou que foco do trabalho será a capacitação de jovens lideranças para a políticaO secretário-geral nacional do União Brasil e ex-prefeito de Salvador, ACM Neto, é o novo presidente da Fundação Índigo. A cerimônia de posse foi realizada na noite desta quarta-feira (10), em Brasília. Neto será responsável pela gestão do instituto – braço de formação política do partido – pelos próximos três anos.Em seu discurso, ACM Neto parabenizou o trabalho feito pelo deputado federal Mendonça Filho (PE), responsável pela condução dos trabalhos do instituto no primeiro ano após a fusão entre PSL e Democratas. “É uma honra receber o cargo de suas mãos. Quero agradecer pela sua amizade, pelo trabalho que fizemos durante toda uma vida juntos”.Neto ressaltou que o evento desta noite foi uma “clara demonstração da unidade, maturidade e do compromisso” do União Brasil com a construção de um futuro melhor para todos os brasileiros. “Tenho certeza que nós nascemos para brilhar”, destacou durante o discurso aos presentes.“Essa noite é de celebração. Esse é um partido que nasceu para ser protagonista da construção do futuro do nosso país. O Índigo tem a missão de dar todo o suporte ao União Brasil para que a gente tenha capacidade de fazer uma análise crítica, completa, de todo o Brasil. Não apenas o Brasil que acontece em Brasília, mas o que acontece em casa uma das regiões”, pontuou Neto.De acordo com o novo presidente, a fundação será um “caldeirão de ideias” durante a sua gestão. “Vamos ser criativos, não vamos ter medo de provocar o debate, não vamos ter medo de questionar o contraditório”, salientou.“E é exatamente por isso que a fundação vai realizar um trabalho especialmente dedicado aos jovens. Não apenas aos que são filiados ao partido. Temos a missão de furar a bolha, de buscar cada jovem nas periferias. Vamos lançar a escola de formação de líderes que, por um lado, vai ter projetos de largo alcance. Por outro, vai identificar vocações, às vezes invisíveis, e mostrar para esses jovens que eles têm um caminho na vida pública para contribuir com um Brasil melhor”, anunciou o presidente do instituto.A cerimônia de posse também contou com a participação do presidente nacional do União Brasil, deputado federal Luciano Bivar (PE), que destacou a dedicação de Mendonça Filho à frente do instituto, e acrescentou: “Falar de Neto dispensa comentários”.“Hoje é um momento importante. Eu tenho absoluta convicção que o instituto Índigo, que será agora presidido pelo ACM Neto, fará com que a gente dissemine nessa juventude do país afora, de que o União Brasil será, sem dúvida, o maior partido desse país, a médio e longo prazo”, salientou.Neto vai suceder o deputado federal Mendonça Filho (PE), que esteve na presidência do instituto no último ano. O parlamentar de Pernambuco ressaltou que ACM reúne duas qualidades importantes para a vida pública.“A primeira é que ele é um político do diálogo, competente na formação política. E a segunda é a qualidade de grande gestor, grande executivo. Se destaca como homem público nesses dois campos. Neto é, indiscutivelmente, um exemplo para nós que estamos no União Brasil e, principalmente, para a política brasileira”, disse o ex-presidente da fundação.“Tenho a alegria de poder passar o comando da nossa Instituição para ACM Neto. Não tenho dúvida de que ele fará com que essa fundação se espalhe pelo Brasil, do Rio Grande do Sul ao Amapá, da Bahia ao Centro-Oeste. Desejo êxito e sucesso para ele”, acrescentou Mendonça.Na solenidade, além de presidentes partidários, estavam presentes os líderes do União Brasil na Câmara, Elmar Nascimento, e no Senado, Efraim Filho, e deputados federais, estaduais e senadores do partido. O prefeito de Salvador, Bruno Reis, também participou da cerimônia.A Fundação Instituto Índigo é a estrutura partidária de estudos e pesquisas sobre políticas públicas e governança do União Brasil. O foco é a preparação de novos líderes políticos, gestores públicos e cidadãos capazes de exercer uma visão crítica do mundo e criar soluções para os desafios da sociedade.Foto: Sidney Lins Jr. "
Ranking dos Políticos: Efraim Filho é o parlamentar mais bem avaliado do país em 2023,02/05/2023,https://uniaobrasil.org.br/blog/2023/05/02/ranking-dos-politicos-efraim-filho-e-o-parlamentar-mais-bem-avaliado-do-pais-em-2023/,"Líder do União Brasil no Senado, o senador Efraim Filho (PB) é o parlamentar mais bem avaliado do país em 2023, segundo o Ranking dos Políticos. A iniciativa da sociedade civil avalia senadores e deputados federais e classifica-os por meio de notas, de acordo com critérios de combate a privilégios, ao desperdício e à corrupção no poder público.Após quatro legislaturas como deputado federal, Efraim Filho exerce seu primeiro mandato no Senado Federal este ano. Na Casa, foi escolhido pelo União Brasil para liderar a bancada de 9 senadores eleitos. Em abril deste ano, dois projetos de sua autoria foram aprovados pelos membros do Senado: o Projeto de Lei Complementar (PLP) 139/22, que visa uma transição gradual para a readequação dos municípios em índices de distribuição de recursos do Fundo de Participação dos Municípios (FPM); e a proposta que busca a valorização dos agentes de trânsito por meio do apoio do Fundo Nacional de Segurança Pública, com o intuito de garantir melhores condições de trabalho e capacitação para esses profissionais.Para Efraim Filho, o segredo está em “trabalhar muito, com dedicação e afinco”. “Recebo com alegria esse reconhecimento de liderança, de primeiro lugar no Ranking dos Políticos, mas com dobrado senso de responsabilidade. Isso só me estimula a trabalhar com mais dedicação e afinco na construção de consensos e soluções que visem ao desenvolvimento socioeconômico do país e, especialmente, da nossa Paraíba”, destacou o líder."
ACM Neto é eleito para presidência da Fundação Índigo,25/04/2023,https://uniaobrasil.org.br/blog/2023/04/25/acm-neto-e-eleito-para-presidencia-da-fundacao-indigo/,"Instituto é o braço de formulação de políticas públicas do União Brasil; mandato será de três anosO secretário-geral do União Brasil, ACM Neto (BA), foi eleito presidente da Fundação Instituto Índigo na manhã desta terça-feira (25). Com votação unânime, Neto vai suceder o deputado federal Mendonça Filho (PE), responsável pela administração do órgão no último ano.“Com a experiência que acumulei ao longo de todos esses anos na vida pública, assumo esse novo desafio de presidir a Fundação Índigo para contribuir com a discussão do futuro do país. Vamos percorrer o Brasil, construir uma agenda propositiva e debater os temas mais relevantes com todos os segmentos da sociedade, sempre de olho na importância de formar jovens líderes para oxigenar a política brasileira”, destacou o ex-prefeito de Salvador após a reunião.A Fundação Instituto Índigo é o braço de formação, estudos e pesquisas sobre políticas públicas e governança do União Brasil. Com o resultado da eleição, Mendonça Filho ressaltou a trajetória política de ACM Neto e ponderou que o novo presidente “tem competência reconhecida”.“Passar o comando do Instituto Índigo para um gestor de competência reconhecida, meu amigo ACM Neto, é a certeza de que o trabalho de excelência que realizamos à frente do Instituto vai continuar e avançar, sintonizado com os desafios das transformações de uma sociedade que vive processos disruptivos e, ao mesmo tempo, convive com carências de políticas públicas básicas. A Neto, meu desejo de sucesso”, parabenizou o deputado federal.Primeiro presidente a assumir o Índigo após a homologação do União Brasil, Mendonça lembrou que, durante sua gestão, o Instituto investiu “forte em soluções educacionais inovadoras” a fim de preparar novos líderes políticos, gestores públicos e cidadãos capazes de exercer uma visão crítica do mundo e criar soluções para os desafios da sociedade.“Programas como o Jovem Índigo, o Jovens pelo Brasil, o Caravana pelo Brasil e Governo Digital levaram conhecimento para todas as regiões do País, somando-se a esses programas, conteúdo diverso para pensar e debater o Brasil como a Plataforma de Inteligência com indicadores municipais de diferentes áreas, o projeto Panorama com dados abertos socioeconômicos e ambientais, para aprimorar a política e a governança pública. Além da Revista Cadernos Liberais Online“, detalhou.A posse da nova gestão será realizada na próxima semana, em Brasília. ACM Neto vai exercer mandato de três anos à frente do Instituto Índigo, desempenhando o cargo de Presidente até o final de abril de 2026. “Na minha gestão, a Fundação vai ser o reflexo da visão aspiracional que nós temos para o Brasil”, finalizou ACM Neto."
Presidente do União Brasil recebe Medalha da Inconfidência,24/04/2023,https://uniaobrasil.org.br/blog/2023/04/24/presidente-do-uniao-brasil-recebe-medalha-da-inconfidencia/,"Honraria é a mais importante de MG; Sérgio Moro, Elmar Nascimento e Mendonça Filho também foram agraciadosO presidente nacional do União Brasil, deputado federal Luciano Bivar (PE), foi condecorado com a Medalha da Inconfidência 2023 no último dia 21 – data em que o país homenageia a trajetória de Tiradentes, grande herói da Inconfidência Mineira.Em cerimônia realizada na Universidade Federal de Ouro Preto, também foram agraciados o senador Sérgio Moro (PR) e os deputados federais Mendonça Filho (PE) e o líder do União Brasil na Câmara, Elmar Nascimento (BA).A honraria, tida como mais importante de Minas Gerais, foi criada em 1952 pelo então governador Juscelino Kubitschek e é destinada a instituições e personalidades que contribuem para o desenvolvimento e a valorização do estado e do país.A solenidade contou com uma homenagem marcada pelas honras militares em memória de Tiradentes e com a salva de 21 tiros de festim feita pelo Batalhão de Polícia de Guardas (BPGd).| Foto: Gil Leonardi/Imprensa MG"
Única prefeita indígena do país é do União Brasil,19/04/2023,https://uniaobrasil.org.br/blog/2023/04/19/unica-prefeita-indigena-do-pais-e-do-uniao-brasil/,"O União Brasil é o único partido político do país que elegeu uma mulher indígena para ocupar o cargo de prefeita em 2020. Em Marcação, cidade do Litoral Norte da Paraíba, Eliselma Silva de Oliveira foi reeleita naquele ano com 2.965 votos – cerca de 77% da população do município é indígena. Conhecida como Lili, a gestora é da etnia Potiguara e morou grande parte da sua vida em uma aldeia.A partir do conhecimento da realidade vivida pela população indígena, Lili desenvolveu diversos trabalhos e ações focadas na representatividade cultural, na saúde e na educação. Ao portal G1, a prefeita contou que implantou projetos que resgatam danças típicas e o ensino da língua Tupi nas unidades públicas de educação a fim de retomar “o modelo de fala” da diversidade dos povos indígenas.Durante sua gestão, a prefeita garantiu que cerca de 80% da administração da cidade fosse composta por representantes indígenas. Graduada em Enfermaria, Lili também percorreu as diversas regiões do município com atendimentos de saúde direcionada às aldeias.Outro ponto que ganhou o foco da prefeita foi o turismo da região. A prefeita Lili acredita que o estímulo a passeios de barco e o fomento à restaurantes que produzem comidas típicas podem resultar em melhorias no fluxo econômico do município. As atividades pesqueiras e de agricultura também fazem parte do plano de governo da gestora de Marcação.Ao ser reconduzida ao cargo, em 2020, com uma chapa totalmente composta por indígenas, a prefeita enfatizou ter orgulho do seu povo: “Sempre levo esse nome, a nossa realidade, aonde vou. Assim, temos conseguido recursos para arcar com os anseios e atender aos sonhos de nosso povo”.Quinze aldeias fazem parte do município de Marcação: Jacaré de São Domingos, Lagoa Grande, Estiva Velha, Grupiúna, Grupiúna do Cândido, Ibicuara, Tramataia, Brejinho, Três Rios, Camurupim, Coqueirinho, Caeira, Val e Carneiras."
União Jovem realizará eventos pelo Brasil de olho nas eleições municipais,27/03/2023,https://uniaobrasil.org.br/blog/2023/03/27/uniao-jovem-realizara-eventos-pelo-brasil-de-olho-nas-eleicoes-municipais/,"Um dos programas para 2023 pretende aprimorar a atuação de mandatários e candidatos por meio de capacitaçãoO União Jovem do Brasil realizará, em 2023, eventos pelo Brasil de olho nas eleições do ano que vem. Um dos programas pretende aprimorar a atuação de mandatários e candidatos municipais por meio de capacitação prática. “Nossa ideia é oferecer qualificação em marketing e comunicação, orçamento público e fiscalização, estruturação de propostas de campanha e plano de mandato. E com isso, melhorar o desempenho de mandatos e de futuras campanhas eleitorais”, detalha o presidente nacional do União Jovem, Lucas Moreno (BA).Em outra vertente, o UJB promoverá debates e oficinas para debater o futuro da educação pública brasileira, com edições regionalizadas. A proposta é debater em um espaço democrático e inclusivo o fomento ao desenvolvimento educacional. “Haverá participação política dos líderes do União Brasil, técnicos para qualificar o debate e o processo de formulação das políticas públicas. Queremos replicar o exemplo de Goiás e tornar a educação pública um modelo a ser seguido”, defende a 1ª vice-presidente, Carol Araújo (GO).Jovens pelo Brasil 2.0Para capacitar e atrair mais jovens lideranças para o União Brasil, o evento Jovens pelo Brasil 2.0 terá apresentações sobre juventude, educação, ideário partido, cenário político e mesa redonda para discussão de temas atuais. Em 2022, mais de mil jovens participaram dos cursos de formação política nas sete edições que ocorreram nos estados do Rio de Janeiro, Bahia, Goiás, Santa Catarina, Acre, Ceará e Rio Grande do Norte. “O ano passado foi muito positivo para nós e, em 2023, vamos promover eventos e capacitações que inspirem jovens Brasil afora. Estamos motivados para consolidar nosso lugar de destaque”, pontuou o secretário-geral, Matheus Lira (AL).Outro projeto de muito sucesso é o Jovem Índigo, uma parceria do UJB e do Instituto Índigo que já atingiu mais de 150 jovens. Durante cinco dias, os participantes de todos os estados trocam experiências e aprendem sobre planejamento estratégico, políticas públicas, marketing, técnicas de apresentação e outros temas. Ao final da imersão, cada participante deve apresentar um projeto de política pública que seja viável e impacte diretamente o dia a dia dos cidadãos brasileiros em suas cidades.“Mais do que discursos bonitos, demonstramos na prática como formar quadros políticos desde a base”, elogiou o secretário adjunto, Ítalo Gusmão (MS). “Tenho visto de perto o impacto e a transformação que o ensino direcionado tem causado na vida dos jovens”, completou o coordenador financeiro, Geovani Pedroso (DF)."
"Em reposta a plano do PCC, Moro apresenta projeto que criminaliza ameaça contra agentes da lei",23/03/2023,https://uniaobrasil.org.br/blog/2023/03/23/em-reposta-a-plano-do-pcc-moro-apresenta-projeto-que-criminaliza-ameaca-contra-agentes-da-lei/,"Em discurso na tribuna do Senado, na tarde desta quarta-feira (22), o senador Sergio Moro (União-PR) agradeceu a atuação da Polícia Federal, Ministério da Justiça e demais instituições públicas que impediram a execução do plano da facção criminosa Primeiro Comando da Capital (PCC) de atacar sua família. Moro disse ainda que o Congresso Nacional não pode ficar inativo diante do crescimento das organizações no país e anunciou a apresentação de um projeto de lei (PL) sobre o tema. “Estamos assistindo atônitos a esses ataques que, na verdade, têm características terroristas e é próprio de organizações criminosas. Nós temos que intensificar o combate ao crime organizado”, afirmou Moro.O PL 1307/2023, apresentado por Moro, entre outras condutas, torna crime o ajuste ou o planejamento da prática de violência ou grave ameaça contra agentes da lei envolvidos no combate ao crime organizado. Pela proposta, passa a ser crime: “solicitar, mediante promessa ou concessão de vantagem de qualquer natureza, ou ordenar a alguém a prática de violência ou de grave ameaça contra ocupante de cargo público, advogado, parte, testemunha, intérprete ou perito particular, com o fim de impedir, embaraçar ou retaliar o regular andamento de processo ou investigação de crimes praticados por organização criminosa ou a aprovação de qualquer medida contra o crime organizado”, com prisão de quatro a 12 anos e recolhimento à presídio federal de segurança máxima.Além de Moro e sua família, eram alvos das ações criminosas servidores públicos e autoridades, que incluíam ações de homicídios e extorsão mediante sequestro, em pelo menos cinco unidades da Federação. “Minha avaliação sobre o crime organizado é: ou nós os enfrentamos ou quem vai pagar vai ser não só as autoridades, mas igualmente a sociedade. Isso tem que ser feito com políticas rigorosas, inteligentes, com base na lei, contra a criminalidade organizada. Nós não podemos nos render”, ressaltou. De acordo com o parlamentar pelo Paraná, o Brasil não pode retroceder na luta contra o fim do crime organizado e é preciso trabalhar por leis mais duras.Apartes em solidariedadeDurante seu discurso, Sergio Moro foi aparteado por colegas de diferentes partidos, todos em defesa do parlamentar e unânimes na necessidade de o Legislativo federal agir na coibição dos crimes. O líder do União Brasil no Senado, Efraim Filho (PB), destacou que o ataque a Moro é, na verdade, uma afronta ao Estado Democrático de Direito. Mais cedo, o senador emitiu nota, em nome do partido, ressaltando que é papel do Congresso dar “uma resposta legislativa rápida e rigorosa diante desses fatos”. Para o senador Rodrigo Cunha (AL), a Casa precisa voltar a discutir temas como a prisão em segunda instância e o foro privilegiado. “Essa Casa tem força suficiente para dar sua sinalização a esses acontecimentos. É preciso debater a prisão em segunda instância, se o foro privilegiado faz com que o crime compense. Eu sei que a impunidade o faz. Gostem ou não do senador Moro, vamos analisar o que aconteceu e a gravidade extrema da situação”. A senadora Soraya Thronicke (MS) elogiou o fato de a Polícia Federal agir com independência e acrescentou que as instituições públicas estão funcionando. “O que a gente pode extrair disso? É que as instituições estão funcionando por conta dessa operação da PF”. Já o senador Alan Rick (AC) lembrou que a Polícia Federal cumpriu seu dever e, assim, deve continuar fazendo, não somente com autoridades, mas com qualquer cidadão de bem. “O povo do Brasil todo se sentiu ameaçado diante dessa organização criminosa”.O diretório nacional do União Brasil também prestou solidariedade ao senador e parabenizou a “ação tempestiva” das autoridades que agiram para impedir a execução do plano. Na manhã desta quarta-feira (22), a Polícia Federal prendeu criminosos que planejavam matar autoridades, entre elas @sf_moro. Parabenizamos a ação tempestiva das forças de segurança e prestamos solidariedade ao senador e à sua família."
